match_id,team_id,outcome,kills,deaths,assists,total_damage_dealt,gold_earned,cs,KDA,Kill Participation
SG2_39876117,200,lose,27,41,45,114002,64930,791,1.7478571428571428,0.21176470588235294
SG2_39876210,100,lose,20,34,22,83161,60684,762,1.6685714285714284,0.15555555555555553
SG2_39876210,200,win,34,22,51,123065,70319,733,4.142857142857143,0.31481481481481477
SG2_39876355,100,lose,17,29,28,88771,52110,732,2.2649999999999997,0.19565217391304346
SG2_39876355,200,win,29,17,33,102836,71686,840,4.74,0.2695652173913043
SG2_39876956,100,lose,34,46,32,131710,84934,933,1.5616666666666668,0.16499999999999998
SG2_39876956,200,win,46,34,68,188695,90950,1108,7.775064935064935,0.28500000000000003
SG2_39877051,100,win,42,40,57,168491,84949,857,4.637373737373737,0.24146341463414628
SG2_39877051,200,lose,40,42,48,127980,74673,875,2.2128571428571426,0.21463414634146338
SG2_39877760,100,lose,22,36,23,69382,46046,600,1.35,0.15517241379310343
SG2_39877760,200,win,36,22,54,104669,58896,572,8.193333333333333,0.3103448275862069
SG2_39879369,100,lose,23,36,36,87995,47041,572,2.1943434343434345,0.19999999999999996
SG2_39879369,200,win,36,23,42,99005,58998,599,3.5685714285714285,0.26440677966101694
SG2_39879536,100,lose,46,47,50,168188,70347,687,2.0914285714285716,0.2064516129032258
SG2_39879536,200,win,47,46,56,169126,77276,740,2.3766666666666665,0.221505376344086
SG2_39879588,100,win,14,3,10,31563,26082,307,4.5,0.2823529411764706
SG2_39879588,200,lose,3,14,3,21038,18544,280,0.45,0.07058823529411765
SG2_39880021,100,win,37,36,46,106412,70919,707,2.838636363636364,0.22739726027397258
SG2_39880021,200,lose,36,37,62,138120,66492,697,2.796190476190476,0.2684931506849315
SG2_39880456,100,lose,17,33,27,80813,49594,708,1.4266666666666667,0.1795918367346938
SG2_39880456,200,win,32,18,33,89568,64708,633,5.552380952380952,0.26530612244897955
SG2_39880729,100,win,47,26,74,125736,61255,467,5.29047619047619,0.33150684931506846
SG2_39880729,200,lose,26,47,28,89273,51917,540,1.3157020757020756,0.14794520547945206
SG2_39880816,100,win,39,25,52,100087,65646,750,4.822222222222222,0.284375
SG2_39880816,200,lose,25,40,23,85341,55992,704,1.175108225108225,0.15
SG2_39881151,100,lose,55,54,94,161488,77600,731,2.8511904761904763,0.27339449541284405
SG2_39881151,200,win,54,56,95,172641,86558,840,2.7254967254967255,0.27339449541284405
SG2_39881301,100,lose,34,46,41,110250,65225,738,1.6546103896103894,0.1875
SG2_39881301,200,win,46,36,80,173998,74208,703,4.047857142857143,0.315
SG2_39881437,100,lose,41,37,43,129696,71487,832,2.3944444444444444,0.21538461538461537
SG2_39881437,200,win,37,41,72,154308,72561,769,2.9714285714285715,0.2794871794871795
SG2_39881640,100,lose,25,43,45,101927,53299,572,1.9285714285714284,0.20588235294117646
SG2_39881640,200,win,43,25,92,128339,62664,592,6.346666666666667,0.39705882352941174
SG2_39881921,100,win,33,19,62,92473,54613,590,5.3,0.36538461538461536
SG2_39881921,200,lose,19,33,33,67425,42328,501,1.712857142857143,0.19999999999999996
SG2_39881948,100,win,46,30,63,139948,62246,556,3.633333333333333,0.2868421052631579
SG2_39881948,200,lose,30,46,41,113177,49677,529,1.5747474747474748,0.18684210526315784
SG2_39881982,100,win,58,29,95,164345,79970,706,6.04,0.35172413793103446
SG2_39881982,200,lose,29,58,61,183820,68937,767,1.7564102564102562,0.2068965517241379
SG2_39882235,100,lose,19,41,19,79957,46045,525,1.065909090909091,0.12666666666666662
SG2_39882235,200,win,41,19,49,103372,63163,523,8.08095238095238,0.29999999999999993
SG2_39882781,100,lose,26,33,31,96181,52630,637,1.75,0.1932203389830508
SG2_39882781,200,win,33,26,36,120694,65587,720,2.6366666666666667,0.23389830508474577
SG2_39882782,100,win,37,25,49,107469,62825,751,3.9976190476190476,0.2774193548387097
SG2_39882782,200,lose,25,37,22,90339,57479,688,1.8133333333333332,0.1516129032258064
SG2_39883267,100,win,46,28,50,111946,61803,610,5.051190476190476,0.2594594594594594
SG2_39883267,200,lose,28,46,36,88179,48382,566,1.3918903318903317,0.17297297297297293
SG2_39883304,100,win,47,22,61,133108,65510,610,7.676190476190476,0.31304347826086953
SG2_39883304,200,lose,22,47,28,78478,49334,611,1.185,0.14492753623188398
SG2_39883368,100,win,35,14,51,82479,53992,636,7.959999999999999,0.35102040816326524
SG2_39883368,200,lose,14,35,17,83963,41829,560,0.9850000000000001,0.12653061224489795
SG2_39884010,100,lose,15,36,12,66657,44042,482,0.9998834498834498,0.10588235294117646
SG2_39884010,200,win,36,15,48,96626,56454,574,6.8166666666666655,0.32941176470588235
SG2_39884292,100,lose,41,48,54,121436,74992,787,2.189090909090909,0.21590909090909088
SG2_39884292,200,win,47,42,70,166814,81398,772,3.0265367965367966,0.2659090909090909
SG2_39884605,100,win,35,21,54,102650,64490,647,4.933333333333333,0.3236363636363636
SG2_39884605,200,lose,20,35,15,96096,55880,728,1.1166666666666667,0.12727272727272723
SG2_39884658,100,lose,17,36,28,71066,48418,635,1.4785714285714284,0.16981132075471694
SG2_39884658,200,win,36,17,51,103540,63475,677,6.8166666666666655,0.3283018867924528
SG2_39884683,100,win,44,45,55,206624,84296,747,3.7694871794871796,0.2224719101123595
SG2_39884683,200,lose,45,44,62,164157,77337,718,2.5451098901098903,0.24044943820224712
SG2_39885087,100,win,31,9,46,83528,54815,615,11.4,0.385
SG2_39885087,200,lose,9,31,6,50974,38656,547,0.6900000000000001,0.075
SG2_39885106,100,lose,13,37,7,40618,34424,357,0.6314285714285715,0.08
SG2_39885106,200,win,37,14,28,72236,53934,527,6.279999999999999,0.26
SG2_39885160,100,lose,33,30,46,108950,56200,563,2.675,0.2507936507936508
SG2_39885160,200,win,30,33,53,111328,59117,680,2.6100000000000003,0.26349206349206344
SG2_39885369,100,lose,46,51,72,198321,81931,819,2.3706060606060606,0.2432989690721649
SG2_39885369,200,win,51,46,79,217536,90656,889,3.5934065934065935,0.268041237113402
SG2_39885875,100,lose,24,30,26,100032,54647,656,1.7323809523809524,0.18518518518518515
SG2_39885875,200,win,30,24,54,105493,59493,664,4.506666666666666,0.31111111111111106
SG2_39885938,100,win,29,22,54,87923,55809,610,4.583333333333333,0.3254901960784313
SG2_39885938,200,lose,22,29,29,81563,48731,619,2.3230158730158728,0.2
SG2_39885997,100,lose,50,54,89,189918,100516,1009,3.0271794871794873,0.2673076923076923
SG2_39885997,200,win,54,50,93,199577,102667,1137,3.558008658008658,0.2826923076923077
SG2_39886100,100,lose,17,41,41,88162,47009,531,1.4083333333333334,0.19999999999999998
SG2_39886100,200,win,41,17,52,116568,60110,473,5.596666666666667,0.32068965517241377
SG2_39886323,100,lose,33,45,41,140830,74417,759,1.714069264069264,0.1897435897435897
SG2_39886323,200,win,45,33,80,165296,84389,894,4.966666666666667,0.3205128205128205
SG2_39886462,100,lose,22,40,26,69724,48764,539,1.3566666666666667,0.15483870967741933
SG2_39886462,200,win,40,22,31,104734,56291,573,3.63,0.2290322580645161
SG2_39886478,100,lose,7,31,7,61907,35252,421,1.2393939393939393,0.07368421052631575
SG2_39886478,200,win,31,7,44,79786,52769,521,12.1,0.39473684210526316
SG2_39887134,100,win,43,18,52,104070,66088,563,8.666666666666668,0.31147540983606553
SG2_39887134,200,lose,18,43,22,88307,51106,697,0.9552380952380952,0.13114754098360648
SG2_39887712,100,lose,20,37,15,75150,48592,570,1.3392063492063493,0.12280701754385959
SG2_39887712,200,win,37,20,73,93581,57201,550,5.526666666666666,0.38596491228070173
SG2_39888153,100,win,49,26,45,105611,58315,562,6.723809523809524,0.254054054054054
SG2_39888153,200,lose,25,49,27,77167,46171,425,1.2309523809523808,0.14054054054054052
SG2_39888406,100,win,37,20,67,97944,55339,551,7.096666666666667,0.36491228070175435
SG2_39888406,200,lose,20,37,21,62366,49616,565,1.3104761904761904,0.14385964912280697
SG2_39888877,100,win,47,25,66,123334,63817,474,5.271428571428571,0.31388888888888883
SG2_39888877,200,lose,25,48,16,70190,52822,545,0.9264069264069263,0.11388888888888886
SG2_39889451,100,lose,27,31,24,119584,62694,771,1.8416666666666668,0.1758620689655172
SG2_39889451,200,win,31,27,48,101704,70227,771,3.0933333333333333,0.27241379310344827
SG2_39889553,100,win,22,24,39,85977,55064,578,4.377777777777778,0.2652173913043478
SG2_39889553,200,lose,24,22,37,78923,50449,583,3.438095238095238,0.26521739130434774
SG2_39890233,100,lose,48,52,72,225802,87685,917,2.3016006216006213,0.24
SG2_39890233,200,win,52,48,91,230938,92475,987,3.1113419913419915,0.28600000000000003
SG2_39890262,100,win,40,17,75,185901,68925,750,8.9,0.4035087719298245
SG2_39890262,200,lose,17,40,36,116191,58578,785,1.366269841269841,0.1859649122807017
SG2_39890455,100,win,21,10,11,39411,27974,277,5.8,0.22857142857142856
SG2_39890455,200,lose,7,22,7,24461,22423,256,0.8222222222222222,0.09999999999999995
SG2_39890689,100,win,27,18,43,84645,50219,496,5.246666666666667,0.31111111111111106
SG2_39890689,200,lose,18,27,24,71524,43102,480,1.6880952380952379,0.18666666666666662
SG2_39890720,100,win,81,43,135,261831,101171,795,5.030555555555556,0.3483870967741935
SG2_39890720,200,lose,43,81,71,187480,89210,936,1.4903711484593838,0.18387096774193545
SG2_39891198,100,win,33,41,41,152548,73327,882,2.03,0.19999999999999998
SG2_39891198,200,lose,41,33,69,153023,77365,896,4.779999999999999,0.29729729729729726
SG2_39891229,100,lose,15,36,21,79782,46597,629,1.0505555555555557,0.1411764705882353
SG2_39891229,200,win,36,16,70,108107,61728,675,9.386666666666667,0.4156862745098039
SG2_39891581,100,lose,32,48,58,116098,81562,1030,2.011904761904762,0.225
SG2_39891581,200,win,48,32,58,131874,99100,1130,5.095238095238095,0.265
SG2_39892074,100,win,29,15,36,71051,45308,527,6.716666666666667,0.2954545454545454
SG2_39892074,200,lose,15,29,13,53656,40568,536,0.9955555555555555,0.12727272727272726
SG2_39892341,100,win,21,9,15,37025,30834,294,3.7,0.24
SG2_39892341,200,lose,9,21,8,28478,23825,276,1.0,0.11333333333333329
SG2_39892647,100,win,96,78,122,376310,147506,1392,3.2905555555555552,0.25057471264367814
SG2_39892647,200,lose,78,96,98,296202,136554,1394,2.1704184704184706,0.2022988505747126
SG2_39893208,100,lose,10,7,9,25845,21615,276,2.8,0.22352941176470584
SG2_39893208,200,win,7,10,5,24776,23224,241,1.8666666666666667,0.1411764705882353
SG2_39893337,100,win,76,64,134,301802,200212,1294,3.5066666666666664,0.29999999999999993
SG2_39893337,200,lose,64,76,144,311472,182340,1114,3.1149999999999998,0.29714285714285704
SG2_39893382,100,lose,6,18,5,33411,26355,366,0.65,0.09166666666666662
SG2_39893382,200,win,18,6,20,38758,33372,389,5.35,0.31666666666666665
SG2_39894029,100,win,22,14,37,67980,42817,538,6.05,0.3277777777777778
SG2_39894029,200,lose,14,22,17,59537,39217,530,1.6166666666666667,0.1722222222222222
SG2_39894498,100,win,28,25,35,81630,51743,565,3.005,0.23773584905660378
SG2_39894498,200,lose,25,28,20,93760,47965,557,1.8566666666666667,0.16981132075471697
SG2_39894728,100,win,47,33,81,126170,61082,532,4.3219047619047615,0.32
SG2_39894728,200,lose,33,47,41,117617,58181,565,1.7813636363636363,0.185
SG2_39895147,100,lose,34,27,38,140189,74725,939,2.864761904761905,0.23606557377049175
SG2_39895147,200,win,27,34,46,119378,77941,938,6.801398601398601,0.23934426229508193
SG2_39895745,100,win,39,28,43,139286,92193,533,3.9111111111111114,0.24477611940298508
SG2_39895745,200,lose,28,39,39,125456,79833,550,2.0883333333333334,0.19999999999999996
SG2_39895951,100,lose,32,41,30,111223,67070,780,1.5412698412698413,0.16986301369863013
SG2_39895951,200,win,41,32,69,138134,79738,873,3.746031746031746,0.3013698630136986
SG2_39896062,100,lose,11,32,10,44588,34447,400,1.1952380952380952,0.09767441860465112
SG2_39896062,200,win,32,11,28,72059,45440,438,6.466666666666667,0.2790697674418604
SG2_39896218,100,win,36,26,45,114518,63018,652,6.670238095238095,0.26129032258064516
SG2_39896218,200,lose,26,36,24,102123,57962,645,1.5316666666666667,0.1612903225806451
SG2_39896469,100,win,51,34,70,138099,68141,603,4.1083333333333325,0.28470588235294114
SG2_39896469,200,lose,34,51,36,114005,61139,571,1.4436507936507939,0.16470588235294115
SG2_39896590,100,lose,54,68,70,189724,131748,1740,1.9211111111111112,0.20327868852459013
SG2_39896590,200,win,68,54,72,276894,148488,1392,2.7,0.22950819672131137
SG2_39897232,100,win,30,9,24,74885,52555,603,5.666666666666666,0.27692307692307694
SG2_39897232,200,lose,9,30,11,65507,40195,563,0.7216666666666667,0.1025641025641025
SG2_39897382,100,lose,33,32,30,108776,67876,700,1.9369047619047621,0.19384615384615383
SG2_39897382,200,win,32,33,52,134464,72976,834,3.208571428571429,0.2584615384615384
SG2_39897743,100,lose,37,37,27,115298,60831,576,2.1975457875457876,0.17297297297297293
SG2_39897743,200,win,37,37,33,162858,65354,695,1.9331746031746033,0.18918918918918914
SG2_39898114,100,lose,46,50,70,167633,68691,581,2.5105677655677656,0.2416666666666667
SG2_39898114,200,win,50,46,72,155788,74961,657,3.4233333333333333,0.2541666666666666
SG2_39898765,100,lose,35,32,32,89718,55654,572,2.375,0.19999999999999996
SG2_39898765,200,win,32,35,43,97616,63287,657,2.8015873015873014,0.2238805970149253
SG2_39898890,100,win,76,52,78,222166,134250,1286,3.6350000000000002,0.240625
SG2_39898890,200,lose,52,76,68,172374,107818,1338,1.7495238095238093,0.1875
SG2_39899220,100,lose,32,29,56,85605,50347,499,3.66,0.2885245901639344
SG2_39899220,200,win,29,32,36,96426,55116,623,2.1488095238095237,0.2131147540983606
SG2_39899445,100,lose,10,26,10,43836,31893,416,0.8,0.11111111111111108
SG2_39899445,200,win,26,10,32,63542,43448,442,6.766666666666666,0.32222222222222224
SG2_39899974,100,lose,26,44,57,103752,60337,607,1.980952380952381,0.2405797101449275
SG2_39899974,200,win,43,26,69,128058,68047,722,5.05,0.3246376811594202
SG2_39900188,100,win,31,29,63,119873,69241,729,3.4755555555555553,0.3133333333333333
SG2_39900188,200,lose,29,31,52,107350,62542,717,3.0936363636363637,0.26999999999999996
SG2_39900433,100,win,47,22,41,88004,52603,484,4.473333333333334,0.2588235294117647
SG2_39900433,200,lose,21,48,21,59335,38354,338,1.0263492063492063,0.12352941176470585
SG2_39900495,100,win,22,25,19,102672,64669,799,2.0468253968253967,0.17446808510638295
SG2_39900495,200,lose,25,22,36,102138,59662,760,4.555555555555555,0.2595744680851063
SG2_39900701,100,lose,24,46,22,57914,46034,449,1.0281868131868133,0.1314285714285714
SG2_39900701,200,win,46,24,72,115802,59895,589,5.697142857142857,0.3371428571428571
SG2_39900996,100,win,29,10,31,56375,44003,456,8.4,0.30769230769230765
SG2_39900996,200,lose,10,29,9,48042,32751,405,0.6577777777777778,0.0974358974358974
SG2_39901322,100,lose,26,43,24,115392,52957,549,1.2619047619047619,0.14492753623188398
SG2_39901322,200,win,43,26,46,120134,62825,603,4.236363636363636,0.25797101449275356
SG2_39901510,100,win,30,6,20,88770,60436,774,4.3,0.2941176470588235
SG2_39901510,200,lose,4,30,2,70026,50518,830,0.33999999999999997,0.03529411764705882
SG2_39901800,100,lose,29,50,31,107560,62819,667,1.2966883116883117,0.15189873417721517
SG2_39901800,200,win,50,30,58,187560,75515,684,4.131666666666667,0.2734177215189873
SG2_39902431,100,lose,16,35,24,87621,49012,643,1.1523809523809523,0.15686274509803919
SG2_39902431,200,win,35,17,46,86486,59224,624,4.92,0.3176470588235294
SG2_39902719,100,lose,54,58,54,166468,100756,1096,2.4033333333333333,0.1928571428571428
SG2_39902719,200,win,58,54,84,197088,108692,1070,3.5797619047619045,0.25357142857142856
SG2_39902820,100,lose,7,22,6,24365,24411,270,0.6166666666666666,0.08965517241379306
SG2_39902820,200,win,22,7,23,47392,31847,354,7.333333333333333,0.3103448275862069
SG2_39902952,100,lose,8,24,8,34186,35948,486,0.8,0.1
SG2_39902952,200,win,24,8,32,40290,46546,524,5.1,0.35
SG2_39903272,100,win,28,20,47,82470,57215,615,5.416666666666666,0.3125
SG2_39903272,200,lose,20,28,22,69973,50895,671,1.5,0.175
SG2_39903925,100,win,34,30,38,123857,57623,640,2.541666666666667,0.23376623376623373
SG2_39903925,200,lose,39,39,62,126726,65342,753,3.048831168831169,0.26233766233766226
SG2_39903972,100,lose,36,72,44,147114,97710,1278,1.1695238095238094,0.1481481481481481
SG2_39903972,200,win,72,36,110,184088,125636,1278,5.866666666666667,0.337037037037037
SG2_39904014,100,win,47,19,52,180378,76358,795,8.775714285714285,0.3
SG2_39904014,200,lose,19,47,32,125634,64560,886,1.0744444444444443,0.1545454545454545
SG2_39904659,100,lose,16,30,2,59106,48638,544,0.4916666666666666,0.07826086956521736
SG2_39904659,200,win,30,16,10,80504,56558,680,2.6,0.17391304347826084
SG2_39904804,100,win,100,90,136,349106,155354,1278,3.624766573295985,0.251063829787234
SG2_39904804,200,lose,88,100,86,278604,142842,1228,1.8807142857142858,0.18510638297872337
SG2_39904917,100,win,15,7,11,36351,30233,371,4.566666666666666,0.23636363636363633
SG2_39904917,200,lose,7,15,0,31031,24878,328,1.09,0.0636363636363636
SG2_39905218,100,win,38,25,36,128827,65345,706,5.596666666666666,0.2349206349206349
SG2_39905218,200,lose,25,38,26,88621,53469,622,1.3797619047619047,0.16190476190476183
SG2_39905271,100,lose,47,39,72,168836,89966,1091,4.1922077922077925,0.2767441860465116
SG2_39905271,200,win,39,47,47,186425,89782,975,1.9804545454545455,0.19999999999999996
SG2_39905678,100,lose,12,35,17,55771,37733,414,0.9219047619047618,0.12340425531914892
SG2_39905678,200,win,35,12,29,91341,49984,450,5.533333333333333,0.2723404255319149
SG2_39905866,100,win,38,30,51,152642,69653,775,3.13,0.2617647058823529
SG2_39905866,200,lose,30,38,35,102759,65081,707,1.7496031746031746,0.19117647058823525
SG2_39906887,100,win,32,25,21,125982,69156,836,2.2547619047619047,0.18596491228070172
SG2_39906887,200,lose,25,32,37,116522,57794,727,4.363888888888889,0.21754385964912273
SG2_39907090,100,lose,108,180,92,340880,210264,2340,1.1226623376623377,0.13888888888888887
SG2_39907090,200,win,180,108,200,577096,270752,2636,4.322222222222222,0.2638888888888889
SG2_39907121,100,win,27,14,45,107679,56719,683,6.720000000000001,0.35121951219512193
SG2_39907121,200,lose,14,27,28,67653,46022,641,1.8011111111111113,0.20487804878048782
SG2_39907572,100,lose,42,70,40,133454,78562,714,1.1952380952380952,0.14642857142857138
SG2_39907572,200,win,70,42,84,177294,93436,836,3.6666666666666665,0.275
SG2_39907627,100,win,138,72,102,300561,175587,1803,4.533333333333333,0.22857142857142854
SG2_39907627,200,lose,72,138,93,206949,135990,1323,1.3368742368742368,0.15714285714285708
SG2_39907907,100,lose,3,29,3,50284,34441,506,0.31777777777777777,0.0375
SG2_39907907,200,win,29,3,49,72040,50306,486,14.4,0.4875
SG2_39908192,100,lose,18,36,20,87731,52189,709,1.6353246753246755,0.1433962264150943
SG2_39908192,200,win,35,18,58,101816,62502,695,5.7,0.35094339622641507
SG2_39908539,100,lose,32,50,50,132306,114344,1590,2.769047619047619,0.19999999999999998
SG2_39908539,200,win,50,32,62,200030,122526,1462,6.042857142857143,0.273170731707317
SG2_39908684,100,lose,16,25,13,33602,27167,276,1.4285714285714284,0.1414634146341463
